# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
181,0,0,0,0,2.80374e+08,4.65998e+08,
182,0,0,0,0,2.80374e+08,4.66005e+08,
183,0,0,0,0,2.80374e+08,4.65996e+08,
184,0,0,0,0,2.80374e+08,4.6602e+08,
185,0,0,0,0,2.80374e+08,4.66029e+08,
186,0,0,0,0,2.80374e+08,4.66019e+08,
187,0,0,0,0,2.80374e+08,4.66002e+08,
188,0,0,0,0,2.80373e+08,4.66016e+08,
189,0,0,0,0,2.80373e+08,4.65996e+08,
190,0,0,0,0,2.80373e+08,4.65971e+08,
191,0,0,0,0,2.80373e+08,4.65985e+08,
192,0,0,0,0,2.80373e+08,4.65981e+08,
193,0,0,0,0,2.80373e+08,4.65956e+08,
194,0,0,0,0,2.80373e+08,4.65945e+08,
195,0,0,0,0,2.80373e+08,4.65969e+08,
196,0,0,0,0,2.80373e+08,4.65957e+08,
197,0,0,0,0,2.80373e+08,4.65954e+08,
198,0,0,0,0,2.80373e+08,4.6596e+08,
199,0,0,0,0,2.80373e+08,4.65947e+08,
200,0,0,0,0,2.80372e+08,4.65937e+08,
Total time:,41
